Virus name,Accession ID,Pango lineage,Country,State,Date,surveillance,Variant,epiweek
hCoV-19/Colombia/DC-LSPSDS-VG-907513/2021|EPI_ISL_8357497|2021-08-08,EPI_ISL_8357497,B.1.621,Colombia,Bogota,2021-08-08,background_sequences,Mu,85
hCoV-19/Colombia/PUT-INS-1124865587/2021|EPI_ISL_4940432|2021-08-12,EPI_ISL_4940432,B.1.621,Colombia,Putumayo,2021-08-12,background_sequences,Mu,85
hCoV-19/Colombia/CAQ-INS-1110562989/2021|EPI_ISL_4940424|2021-08-12,EPI_ISL_4940424,B.1.621,Colombia,Caquetá,2021-08-12,background_sequences,Mu,85
hCoV-19/Colombia/NAR-INS-1089480207/2021|EPI_ISL_4940430|2021-08-15,EPI_ISL_4940430,B.1.621,Colombia,Narino,2021-08-15,background_sequences,Mu,86
hCoV-19/Colombia/NAR-INS-27278520/2021|EPI_ISL_4940423|2021-08-15,EPI_ISL_4940423,B.1.621,Colombia,Narino,2021-08-15,background_sequences,Mu,86
hCoV-19/Colombia/NAR-INS-41182707/2021|EPI_ISL_4940433|2021-08-17,EPI_ISL_4940433,B.1.621,Colombia,Narino,2021-08-17,background_sequences,Mu,86
hCoV-19/Colombia/NAR-INS-1081594896/2021|EPI_ISL_4940422|2021-08-15,EPI_ISL_4940422,B.1.621,Colombia,Narino,2021-08-15,background_sequences,Mu,86
hCoV-19/Colombia/NAR-INS-27172152/2021|EPI_ISL_4940453|2021-08-22,EPI_ISL_4940453,B.1.621,Colombia,Narino,2021-08-22,background_sequences,Mu,87
hCoV-19/Colombia/NAR-INS-25309187/2021|EPI_ISL_4940455|2021-08-23,EPI_ISL_4940455,B.1.621,Colombia,Narino,2021-08-23,background_sequences,Mu,87
hCoV-19/Colombia/NAR-INS-12952172/2021|EPI_ISL_4940452|2021-08-22,EPI_ISL_4940452,B.1.621,Colombia,Narino,2021-08-22,background_sequences,Mu,87
hCoV-19/Colombia/NAR-INS-27297961/2021|EPI_ISL_4940454|2021-08-22,EPI_ISL_4940454,B.1.621,Colombia,Narino,2021-08-22,background_sequences,Mu,87
hCoV-19/Colombia/SAN-INS-37819768/2021|EPI_ISL_4940483|2021-09-02,EPI_ISL_4940483,B.1.621,Colombia,Santander,2021-09-02,background_sequences,Mu,88
hCoV-19/Colombia/NAR-INS-520014730396/2021|EPI_ISL_4940473|2021-08-30,EPI_ISL_4940473,B.1.621,Colombia,Narino,2021-08-30,background_sequences,Mu,88
hCoV-19/Colombia/NAR-INS-1086104027/2021|EPI_ISL_4940480|2021-08-30,EPI_ISL_4940480,B.1.621,Colombia,Narino,2021-08-30,background_sequences,Mu,88
hCoV-19/Colombia/MET-INS-1020399576/2021|EPI_ISL_4940486|2021-09-03,EPI_ISL_4940486,B.1.621,Colombia,Meta,2021-09-03,background_sequences,Mu,88
hCoV-19/Colombia/VAC-ICE-SCOV-247/2021|EPI_ISL_6442240|2021-09-08,EPI_ISL_6442240,B.1.621.2,Colombia,Valle del Cauca,2021-09-08,background_sequences,Mu,89
hCoV-19/Colombia/COR-INS-VG-6985/2021|EPI_ISL_5055202|2021-09-07,EPI_ISL_5055202,B.1.621,Colombia,Cordoba,2021-09-07,background_sequences,Mu,89
hCoV-19/Colombia/COR-INS-VG-7218/2021|EPI_ISL_5055215|2021-09-07,EPI_ISL_5055215,B.1.621,Colombia,Cordoba,2021-09-07,background_sequences,Mu,89
hCoV-19/Colombia/ANT-LDSP1133/2021|EPI_ISL_6512572|2021-09-07,EPI_ISL_6512572,B.1.621.2,Colombia,Antioquia,2021-09-07,background_sequences,Mu,89
hCoV-19/Colombia/NAR-INS-1004594001/2021|EPI_ISL_4940429|2021-09-16,EPI_ISL_4940429,B.1.621,Colombia,Narino,2021-09-16,background_sequences,Mu,90
hCoV-19/Colombia/NAR-INS-12754303/2021|EPI_ISL_4940427|2021-09-16,EPI_ISL_4940427,B.1.621,Colombia,Narino,2021-09-16,background_sequences,Mu,90
hCoV-19/Colombia/VAC-ICE-SCOV-276/2021|EPI_ISL_6442206|2021-09-16,EPI_ISL_6442206,B.1.621,Colombia,Valle del Cauca,2021-09-16,background_sequences,Mu,90
hCoV-19/Colombia/NAR-INS-1085274792/2021|EPI_ISL_5017163|2021-09-13,EPI_ISL_5017163,B.1.621,Colombia,Narino,2021-09-13,background_sequences,Mu,90
hCoV-19/Colombia/VAC-ICE-SCOV-269/2021|EPI_ISL_6442183|2021-09-19,EPI_ISL_6442183,B.1.621,Colombia,Valle del Cauca,2021-09-19,background_sequences,Mu,91
hCoV-19/Colombia/VAC-ICE-SCOV-278/2021|EPI_ISL_6442175|2021-09-19,EPI_ISL_6442175,B.1.621,Colombia,Valle del Cauca,2021-09-19,background_sequences,Mu,91
hCoV-19/Colombia/VAC-ICE-SCOV-279/2021|EPI_ISL_6442180|2021-09-19,EPI_ISL_6442180,B.1.621,Colombia,Valle del Cauca,2021-09-19,background_sequences,Mu,91
hCoV-19/Colombia/VAC-ICE-SCOV-266/2021|EPI_ISL_6442217|2021-09-19,EPI_ISL_6442217,B.1.621,Colombia,Valle del Cauca,2021-09-19,background_sequences,Mu,91
hCoV-19/Colombia/VAC-CSB-16798218/2021|EPI_ISL_6722297|2021-09-27,EPI_ISL_6722297,B.1.621,Colombia,Valle Del Cauca,2021-09-27,background_sequences,Mu,92
hCoV-19/Colombia/ANT-INS-VG-8221/2021|EPI_ISL_5055450|2021-09-27,EPI_ISL_5055450,B.1.621,Colombia,Antioquia,2021-09-27,background_sequences,Mu,92
hCoV-19/Colombia/VAC-CSB-1005891052/2021|EPI_ISL_6722312|2021-09-30,EPI_ISL_6722312,B.1.621,Colombia,Valle Del Cauca,2021-09-30,background_sequences,Mu,92
hCoV-19/Colombia/CAU-CSB-1072991147/2021|EPI_ISL_6722352|2021-10-01,EPI_ISL_6722352,B.1.621,Colombia,Valle Del Cauca,2021-10-01,background_sequences,Mu,92
hCoV-19/Colombia/ANT-LDSP1219/2021|EPI_ISL_6575559|2021-10-03,EPI_ISL_6575559,B.1.621,Colombia,Antioquia,2021-10-03,background_sequences,Mu,93
hCoV-19/Colombia/ANT-LDSP1155/2021|EPI_ISL_6575528|2021-10-09,EPI_ISL_6575528,B.1.621,Colombia,Antioquia,2021-10-09,background_sequences,Mu,93
hCoV-19/Colombia/ANT-LDSP1152/2021|EPI_ISL_6575526|2021-10-08,EPI_ISL_6575526,B.1.621,Colombia,Antioquia,2021-10-08,background_sequences,Mu,93
hCoV-19/Colombia/MAG-UCCSMR-VG359/2021|EPI_ISL_6574327|2021-10-05,EPI_ISL_6574327,B.1.621.2,Colombia,Magdalena,2021-10-05,background_sequences,Mu,93
hCoV-19/Colombia/DC-SDS-1097250/2021|EPI_ISL_8843956|2021-10-10,EPI_ISL_8843956,B.1.621,Colombia,Bogota,2021-10-10,background_sequences,Mu,94
hCoV-19/Colombia/MAG-CGBM-S18112021-11/2021|EPI_ISL_6945612|2021-10-10,EPI_ISL_6945612,B.1.621,Colombia,Magdalena,2021-10-10,background_sequences,Mu,94
hCoV-19/Colombia/DC-SDS-1097045/2021|EPI_ISL_8843955|2021-10-10,EPI_ISL_8843955,B.1.621,Colombia,Bogota,2021-10-10,background_sequences,Mu,94
hCoV-19/Colombia/ANT-CWOHC-VG-SEC02404L/2021|EPI_ISL_8514962|2021-10-11,EPI_ISL_8514962,B.1.621.2,Colombia,Antioquia,2021-10-11,background_sequences,Mu,94
hCoV-19/Peru/MOQ-INS-2806/2021|EPI_ISL_3769576|2021-05-12,EPI_ISL_3769576,B.1.621,Peru,Moquegua,2021-05-12,background_sequences,Mu,72
hCoV-19/Peru/TAC-INS-2494/2021|EPI_ISL_3655700|2021-05-20,EPI_ISL_3655700,B.1.621,Peru,Tacna,2021-05-20,background_sequences,Mu,73
hCoV-19/Peru/MOQ-INS-2813/2021|EPI_ISL_3769577|2021-05-21,EPI_ISL_3769577,B.1.621,Peru,Moquegua,2021-05-21,background_sequences,Mu,73
hCoV-19/Peru/LIM-INS-2722/2021|EPI_ISL_3654105|2021-06-04,EPI_ISL_3654105,B.1.621,Peru,Lima,2021-06-04,background_sequences,Mu,75
hCoV-19/Peru/LIM-INS-2691/2021|EPI_ISL_3654107|2021-06-03,EPI_ISL_3654107,B.1.621,Peru,Lima,2021-06-03,background_sequences,Mu,75
hCoV-19/Peru/C02m15/2021|EPI_ISL_3052919|2021-06-08,EPI_ISL_3052919,B.1.621,Peru,Callao,2021-06-08,background_sequences,Mu,76
hCoV-19/Peru/LIM-INS-2705/2021|EPI_ISL_3654104|2021-06-08,EPI_ISL_3654104,B.1.621,Peru,Lima,2021-06-08,background_sequences,Mu,76
hCoV-19/Peru/LIM-INS-2687/2021|EPI_ISL_3654106|2021-06-10,EPI_ISL_3654106,B.1.621,Peru,Lima,2021-06-10,background_sequences,Mu,76
hCoV-19/Peru/LIM-INS-2712/2021|EPI_ISL_3654103|2021-06-14,EPI_ISL_3654103,B.1.621,Peru,Lima,2021-06-14,background_sequences,Mu,77
hCoV-19/Peru/ARE-INS-2868/2021|EPI_ISL_3769581|2021-06-23,EPI_ISL_3769581,B.1.621,Peru,Arequipa,2021-06-23,background_sequences,Mu,78
hCoV-19/Peru/TUM-INS-3138/2021|EPI_ISL_3998033|2021-06-22,EPI_ISL_3998033,B.1.621,Peru,Tumbes,2021-06-22,background_sequences,Mu,78
hCoV-19/Peru/LIM-INS-2985/2021|EPI_ISL_3769571|2021-06-22,EPI_ISL_3769571,B.1.621,Peru,Lima,2021-06-22,background_sequences,Mu,78
hCoV-19/Peru/LIM-INS-2994/2021|EPI_ISL_3769572|2021-06-22,EPI_ISL_3769572,B.1.621,Peru,Lima,2021-06-22,background_sequences,Mu,78
hCoV-19/Peru/LIM-INS-2981/2021|EPI_ISL_3769570|2021-06-23,EPI_ISL_3769570,B.1.621,Peru,Lima,2021-06-23,background_sequences,Mu,78
hCoV-19/Peru/LIM-INS-2996/2021|EPI_ISL_3769573|2021-06-21,EPI_ISL_3769573,B.1.621,Peru,Lima,2021-06-21,background_sequences,Mu,78
hCoV-19/Peru/LIM-INS-3158/2021|EPI_ISL_3998035|2021-07-02,EPI_ISL_3998035,B.1.621,Peru,Lima,2021-07-02,background_sequences,Mu,79
hCoV-19/Peru/TUM-INS-4339/2021|EPI_ISL_4198084|2021-07-03,EPI_ISL_4198084,B.1.621,Peru,Tumbes,2021-07-03,background_sequences,Mu,79
hCoV-19/Peru/TUM-INS-4409/2021|EPI_ISL_4198096|2021-07-08,EPI_ISL_4198096,B.1.621,Peru,Tumbes,2021-07-08,background_sequences,Mu,80
hCoV-19/Peru/LIM-INS-3155/2021|EPI_ISL_3998034|2021-07-05,EPI_ISL_3998034,B.1.621,Peru,Lima,2021-07-05,background_sequences,Mu,80
hCoV-19/Peru/ARE-INS-4087/2021|EPI_ISL_4148467|2021-07-05,EPI_ISL_4148467,B.1.621,Peru,Arequipa,2021-07-05,background_sequences,Mu,80
hCoV-19/Peru/PIU-INS-4198/2021|EPI_ISL_4148466|2021-07-07,EPI_ISL_4148466,B.1.621,Peru,Piura,2021-07-07,background_sequences,Mu,80
hCoV-19/Peru/LIM-INS-3177/2021|EPI_ISL_3998038|2021-07-06,EPI_ISL_3998038,B.1.621,Peru,Lima,2021-07-06,background_sequences,Mu,80
hCoV-19/Peru/LIM-INS-3417/2021|EPI_ISL_3998180|2021-07-08,EPI_ISL_3998180,B.1.621,Peru,Lima,2021-07-08,background_sequences,Mu,80
hCoV-19/Peru/LIM-INS-3659/2021|EPI_ISL_3998199|2021-07-16,EPI_ISL_3998199,B.1.621,Peru,Lima,2021-07-16,background_sequences,Mu,81
hCoV-19/Peru/LIM-INS-3665/2021|EPI_ISL_3998201|2021-07-15,EPI_ISL_3998201,B.1.621,Peru,Lima,2021-07-15,background_sequences,Mu,81
hCoV-19/Peru/CAL-INS-3821/2021|EPI_ISL_4148476|2021-07-16,EPI_ISL_4148476,B.1.621,Peru,Callao,2021-07-16,background_sequences,Mu,81
hCoV-19/Peru/TUM-INS-4411/2021|EPI_ISL_4198098|2021-07-12,EPI_ISL_4198098,B.1.621,Peru,Tumbes,2021-07-12,background_sequences,Mu,81
hCoV-19/Peru/HUV-INS-3817/2021|EPI_ISL_4148484|2021-07-14,EPI_ISL_4148484,B.1.621.2,Peru,Huancavelica,2021-07-14,background_sequences,Mu,81
hCoV-19/Peru/MOQ-INS-3625/2021|EPI_ISL_3998195|2021-07-15,EPI_ISL_3998195,B.1.621,Peru,Moquegua,2021-07-15,background_sequences,Mu,81
hCoV-19/Peru/ANC-INS-3558/2021|EPI_ISL_3998184|2021-07-18,EPI_ISL_3998184,B.1.621,Peru,Ancash,2021-07-18,background_sequences,Mu,82
hCoV-19/Peru/MDD-INS-4130/2021|EPI_ISL_4148459|2021-07-21,EPI_ISL_4148459,B.1.621,Peru,Madre de Dios,2021-07-21,background_sequences,Mu,82
hCoV-19/Peru/LIM-INS-3848/2021|EPI_ISL_4036743|2021-07-22,EPI_ISL_4036743,B.1.621,Peru,Lima,2021-07-22,background_sequences,Mu,82
hCoV-19/Peru/MDD-INS-4129/2021|EPI_ISL_4148458|2021-07-21,EPI_ISL_4148458,B.1.621,Peru,Madre de Dios,2021-07-21,background_sequences,Mu,82
hCoV-19/Peru/LIM-INS-3671/2021|EPI_ISL_3998202|2021-07-18,EPI_ISL_3998202,B.1.621,Peru,Lima,2021-07-18,background_sequences,Mu,82
hCoV-19/Peru/LIM-INS-3677/2021|EPI_ISL_3998203|2021-07-19,EPI_ISL_3998203,B.1.621,Peru,Lima,2021-07-19,background_sequences,Mu,82
hCoV-19/Peru/MDD-INS-4132/2021|EPI_ISL_4148452|2021-07-27,EPI_ISL_4148452,B.1.621,Peru,Madre de Dios,2021-07-27,background_sequences,Mu,83
hCoV-19/Peru/LIM-INS-4263/2021|EPI_ISL_4148455|2021-07-26,EPI_ISL_4148455,B.1.621,Peru,Lima,2021-07-26,background_sequences,Mu,83
hCoV-19/Peru/LIM-INS-4256/2021|EPI_ISL_4148446|2021-07-31,EPI_ISL_4148446,B.1.621,Peru,Lima,2021-07-31,background_sequences,Mu,83
hCoV-19/Peru/AYA-INS-4165/2021|EPI_ISL_4148453|2021-07-26,EPI_ISL_4148453,B.1.621,Peru,Ayacucho,2021-07-26,background_sequences,Mu,83
hCoV-19/Peru/LIM-INS-4268/2021|EPI_ISL_4148448|2021-07-31,EPI_ISL_4148448,B.1.621,Peru,Lima,2021-07-31,background_sequences,Mu,83
hCoV-19/Peru/LIM-INS-4257/2021|EPI_ISL_4148447|2021-07-31,EPI_ISL_4148447,B.1.621,Peru,Lima,2021-07-31,background_sequences,Mu,83
hCoV-19/Peru/LIM-UPCH-1139/2021|EPI_ISL_5147772|2021-08-04,EPI_ISL_5147772,B.1.621.2,Peru,Lima,2021-08-04,background_sequences,Mu,84
hCoV-19/Peru/MOQ-INS-5486/2021|EPI_ISL_5201575|2021-08-05,EPI_ISL_5201575,B.1.621,Peru,Moquegua,2021-08-05,background_sequences,Mu,84
hCoV-19/Peru/MOQ-INS-5483/2021|EPI_ISL_5201571|2021-08-04,EPI_ISL_5201571,B.1.621,Peru,Moquegua,2021-08-04,background_sequences,Mu,84
hCoV-19/Peru/MOQ-INS-5468/2021|EPI_ISL_5201563|2021-08-07,EPI_ISL_5201563,B.1.621,Peru,Moquegua,2021-08-07,background_sequences,Mu,84
hCoV-19/Peru/AMA-INS-5477/2021|EPI_ISL_5201455|2021-08-04,EPI_ISL_5201455,B.1.621,Peru,Amazonas,2021-08-04,background_sequences,Mu,84
hCoV-19/Peru/TAC-INS-5469/2021|EPI_ISL_5201584|2021-08-04,EPI_ISL_5201584,B.1.621,Peru,Tacna,2021-08-04,background_sequences,Mu,84
hCoV-19/Peru/LIM-UPCH-1177/2021|EPI_ISL_5147092|2021-08-10,EPI_ISL_5147092,B.1.621,Peru,Lima,2021-08-10,background_sequences,Mu,85
hCoV-19/Peru/MOQ-INS-5480/2021|EPI_ISL_5201565|2021-08-08,EPI_ISL_5201565,B.1.621,Peru,Moquegua,2021-08-08,background_sequences,Mu,85
hCoV-19/Peru/LIM-UPCH-1155/2021|EPI_ISL_5147084|2021-08-09,EPI_ISL_5147084,B.1.621,Peru,Lima,2021-08-09,background_sequences,Mu,85
hCoV-19/Peru/LIM-INS-4470/2021|EPI_ISL_4198113|2021-08-11,EPI_ISL_4198113,B.1.621,Peru,Lima,2021-08-11,background_sequences,Mu,85
hCoV-19/Peru/LIM-UPCH-1191/2021|EPI_ISL_5147085|2021-08-14,EPI_ISL_5147085,B.1.621.2,Peru,Lima,2021-08-14,background_sequences,Mu,85
hCoV-19/Peru/MOQ-INS-5484/2021|EPI_ISL_5201573|2021-08-13,EPI_ISL_5201573,B.1.621,Peru,Moquegua,2021-08-13,background_sequences,Mu,85
hCoV-19/Peru/LIM-UPCH-1202/2021|EPI_ISL_5147087|2021-08-17,EPI_ISL_5147087,B.1.621,Peru,Lima,2021-08-17,background_sequences,Mu,86
hCoV-19/Peru/AYA-INS-5471/2021|EPI_ISL_5201417|2021-08-21,EPI_ISL_5201417,B.1.621,Peru,Ayacucho,2021-08-21,background_sequences,Mu,86
hCoV-19/Peru/LIM-UPCH-1210/2021|EPI_ISL_5147083|2021-08-20,EPI_ISL_5147083,B.1.621,Peru,Lima,2021-08-20,background_sequences,Mu,86
hCoV-19/Peru/MDD-INS-5511/2021|EPI_ISL_5201438|2021-08-19,EPI_ISL_5201438,B.1.621,Peru,Madre De Dios,2021-08-19,background_sequences,Mu,86
hCoV-19/Peru/AYA-INS-5474/2021|EPI_ISL_5201425|2021-08-18,EPI_ISL_5201425,B.1.621,Peru,Ayacucho,2021-08-18,background_sequences,Mu,86
hCoV-19/Peru/LIM-UPCH-1254/2021|EPI_ISL_5147088|2021-08-15,EPI_ISL_5147088,B.1.621,Peru,Lima,2021-08-15,background_sequences,Mu,86
hCoV-19/Peru/LAL-INS-5479/2021|EPI_ISL_5201504|2021-08-27,EPI_ISL_5201504,B.1.621,Peru,La Libertad,2021-08-27,background_sequences,Mu,87
hCoV-19/Peru/AYA-INS-5473/2021|EPI_ISL_5201422|2021-08-27,EPI_ISL_5201422,B.1.621,Peru,Ayacucho,2021-08-27,background_sequences,Mu,87
hCoV-19/Peru/LAL-INS-5485/2021|EPI_ISL_5201505|2021-08-25,EPI_ISL_5201505,B.1.621,Peru,La Libertad,2021-08-25,background_sequences,Mu,87
hCoV-19/Peru/JUN-INS-5465/2021|EPI_ISL_5201402|2021-08-24,EPI_ISL_5201402,B.1.621.2,Peru,Junin,2021-08-24,background_sequences,Mu,87
hCoV-19/Peru/MOQ-INS-5514/2021|EPI_ISL_5201580|2021-08-24,EPI_ISL_5201580,B.1.621,Peru,Moquegua,2021-08-24,background_sequences,Mu,87
hCoV-19/Peru/LIM-INS-5481/2021|EPI_ISL_5201522|2021-08-26,EPI_ISL_5201522,B.1.621,Peru,Lima,2021-08-26,background_sequences,Mu,87
hCoV-19/Peru/LIM-INS-5488/2021|EPI_ISL_5201439|2021-08-29,EPI_ISL_5201439,B.1.621,Peru,Lima,2021-08-29,background_sequences,Mu,88
hCoV-19/Peru/LIM-INS-5494/2021|EPI_ISL_5115209|2021-08-30,EPI_ISL_5115209,B.1.621,Peru,Lima,2021-08-30,background_sequences,Mu,88
hCoV-19/Peru/LIM-INS-5507/2021|EPI_ISL_5201561|2021-09-03,EPI_ISL_5201561,B.1.621,Peru,Lima,2021-09-03,background_sequences,Mu,88
hCoV-19/Peru/LIM-INS-5508/2021|EPI_ISL_5201390|2021-09-04,EPI_ISL_5201390,B.1.621,Peru,Lima,2021-09-04,background_sequences,Mu,88
hCoV-19/Peru/LIM-INS-5501/2021|EPI_ISL_5201374|2021-09-02,EPI_ISL_5201374,B.1.621,Peru,Lima,2021-09-02,background_sequences,Mu,88
hCoV-19/Peru/LIM-INS-5489/2021|EPI_ISL_5201445|2021-08-30,EPI_ISL_5201445,B.1.621,Peru,Lima,2021-08-30,background_sequences,Mu,88
hCoV-19/Peru/LIM-INS-5503/2021|EPI_ISL_5201612|2021-09-07,EPI_ISL_5201612,B.1.621,Peru,Lima,2021-09-07,background_sequences,Mu,89
hCoV-19/Peru/LIM-INS-5502/2021|EPI_ISL_5201611|2021-09-07,EPI_ISL_5201611,B.1.621,Peru,Lima,2021-09-07,background_sequences,Mu,89
hCoV-19/Peru/LIM-INS-5504/2021|EPI_ISL_5201553|2021-09-07,EPI_ISL_5201553,B.1.621,Peru,Lima,2021-09-07,background_sequences,Mu,89
hCoV-19/Peru/ICA-INS-5509/2021|EPI_ISL_5201394|2021-09-06,EPI_ISL_5201394,B.1.621,Peru,Ica,2021-09-06,background_sequences,Mu,89
hCoV-19/Peru/LIM-INS-5505/2021|EPI_ISL_5201554|2021-09-07,EPI_ISL_5201554,B.1.621,Peru,Lima,2021-09-07,background_sequences,Mu,89
hCoV-19/Peru/AYA-INS-5499/2021|EPI_ISL_5201599|2021-09-05,EPI_ISL_5201599,B.1.621,Peru,Ayacucho,2021-09-05,background_sequences,Mu,89
hCoV-19/Peru/CAJ-INS-6792/2021|EPI_ISL_5203517|2021-09-14,EPI_ISL_5203517,B.1.621,Peru,Cajamarca,2021-09-14,background_sequences,Mu,90
hCoV-19/Peru/LIM-INS-6625/2021|EPI_ISL_5203536|2021-09-14,EPI_ISL_5203536,B.1.621,Peru,Lima,2021-09-14,background_sequences,Mu,90
hCoV-19/Peru/LIM-INS-6725/2021|EPI_ISL_5203587|2021-09-13,EPI_ISL_5203587,B.1.621,Peru,Lima,2021-09-13,background_sequences,Mu,90
hCoV-19/Peru/LIM-UPCH-1351/2021|EPI_ISL_5147086|2021-09-16,EPI_ISL_5147086,B.1.621.2,Peru,Lima,2021-09-16,background_sequences,Mu,90
hCoV-19/Peru/LIM-INS-6635/2021|EPI_ISL_5203543|2021-09-14,EPI_ISL_5203543,B.1.621.2,Peru,Lima,2021-09-14,background_sequences,Mu,90
hCoV-19/Peru/LIM-INS-6726/2021|EPI_ISL_5203591|2021-09-13,EPI_ISL_5203591,B.1.621,Peru,Lima,2021-09-13,background_sequences,Mu,90
hCoV-19/Peru/LIM-INS-6942/2021|EPI_ISL_8797157|2021-09-20,EPI_ISL_8797157,B.1.621,Peru,Lima,2021-09-20,background_sequences,Mu,91
hCoV-19/Peru/LIM-CABANA-PE-UPCH-1525/2021|EPI_ISL_7961384|2021-09-21,EPI_ISL_7961384,B.1.621,Peru,Lima,2021-09-21,background_sequences,Mu,91
hCoV-19/Peru/CAJ-INS-6951/2021|EPI_ISL_8797164|2021-09-22,EPI_ISL_8797164,B.1.621,Peru,Cajamarca,2021-09-22,background_sequences,Mu,91
hCoV-19/Peru/LIM-INS-6980/2021|EPI_ISL_8797200|2021-09-25,EPI_ISL_8797200,B.1.621,Peru,Lima,2021-09-25,background_sequences,Mu,91
hCoV-19/Peru/JUN-INS-6957/2021|EPI_ISL_8797180|2021-09-21,EPI_ISL_8797180,B.1.621,Peru,Junin,2021-09-21,background_sequences,Mu,91
hCoV-19/Peru/CAJ-INS-6952/2021|EPI_ISL_8797165|2021-09-22,EPI_ISL_8797165,B.1.621,Peru,Cajamarca,2021-09-22,background_sequences,Mu,91
hCoV-19/Peru/LAM-CABANA-PE-UPCH-1863/2021|EPI_ISL_7961381|2021-10-01,EPI_ISL_7961381,B.1.621,Peru,Lambayeque,2021-10-01,background_sequences,Mu,92
hCoV-19/Peru/AMA-UNTRM-0045/2021|EPI_ISL_5645519|2021-09-27,EPI_ISL_5645519,B.1.621,Peru,Amazonas,2021-09-27,background_sequences,Mu,92
hCoV-19/Peru/AMA-UNTRM-0041/2021|EPI_ISL_5645515|2021-09-30,EPI_ISL_5645515,B.1.621,Peru,Amazonas,2021-09-30,background_sequences,Mu,92
hCoV-19/Peru/CAJ-INS-6955/2021|EPI_ISL_8797168|2021-09-28,EPI_ISL_8797168,B.1.621,Peru,Cajamarca,2021-09-28,background_sequences,Mu,92
hCoV-19/Peru/CAJ-INS-6954/2021|EPI_ISL_8797167|2021-09-27,EPI_ISL_8797167,B.1.621,Peru,Cajamarca,2021-09-27,background_sequences,Mu,92
hCoV-19/Peru/AMA-UNTRM-0042/2021|EPI_ISL_5645516|2021-09-30,EPI_ISL_5645516,B.1.621,Peru,Amazonas,2021-09-30,background_sequences,Mu,92
hCoV-19/Peru/LIM-INS-6965/2021|EPI_ISL_8797191|2021-10-04,EPI_ISL_8797191,B.1.621,Peru,Lima,2021-10-04,background_sequences,Mu,93
hCoV-19/Peru/AMA-UNTRM-0028/2021|EPI_ISL_5645484|2021-10-04,EPI_ISL_5645484,B.1.621,Peru,Amazonas,2021-10-04,background_sequences,Mu,93
hCoV-19/Peru/AMA-UNTRM-0007/2021|EPI_ISL_5645353|2021-10-07,EPI_ISL_5645353,B.1.621,Peru,Amazonas,2021-10-07,background_sequences,Mu,93
hCoV-19/Peru/LIM-INS-6964/2021|EPI_ISL_8797198|2021-10-03,EPI_ISL_8797198,B.1.621.2,Peru,Lima,2021-10-03,background_sequences,Mu,93
hCoV-19/Peru/LIM-INS-6963/2021|EPI_ISL_8797159|2021-10-04,EPI_ISL_8797159,B.1.621,Peru,Lima,2021-10-04,background_sequences,Mu,93
hCoV-19/Peru/LIM-INS-6968/2021|EPI_ISL_8797194|2021-10-04,EPI_ISL_8797194,B.1.621,Peru,Lima,2021-10-04,background_sequences,Mu,93
hCoV-19/Peru/LAM-CABANA-PE-UPCH-1845/2021|EPI_ISL_7961386|2021-10-10,EPI_ISL_7961386,B.1.621,Peru,Lambayeque,2021-10-10,background_sequences,Mu,94
hCoV-19/Mexico/CMX-InDRE_FD53334_S1858/2021|EPI_ISL_2158315|2021-04-19,EPI_ISL_2158315,B.1.621,Mexico,Mexico City,2021-04-19,background_sequences,Mu,69
hCoV-19/Mexico/CMX-InDRE_FD54294_S1860/2021|EPI_ISL_2158317|2021-04-20,EPI_ISL_2158317,B.1.621,Mexico,Mexico City,2021-04-20,background_sequences,Mu,69
hCoV-19/Mexico/CMX-InDRE_FD53391_S1859/2021|EPI_ISL_2158316|2021-04-19,EPI_ISL_2158316,B.1.621,Mexico,Mexico City,2021-04-19,background_sequences,Mu,69
hCoV-19/Mexico/CMX-INER-IBT-0176/2021|EPI_ISL_1970836|2021-04-25,EPI_ISL_1970836,B.1.621,Mexico,Mexico City,2021-04-25,background_sequences,Mu,70
hCoV-19/Mexico/CMX-INER-IBT-0177/2021|EPI_ISL_1970837|2021-04-27,EPI_ISL_1970837,B.1.621,Mexico,Mexico City,2021-04-27,background_sequences,Mu,70
hCoV-19/Mexico/CMX-INMEGEN-05-01-234/2021|EPI_ISL_2178749|2021-04-27,EPI_ISL_2178749,B.1.621,Mexico,Mexico City,2021-04-27,background_sequences,Mu,70
hCoV-19/Mexico/CMX-INER-IBT-1329/2021|EPI_ISL_7747261|2021-04-28,EPI_ISL_7747261,B.1.621,Mexico,Mexico City,2021-04-28,background_sequences,Mu,70
hCoV-19/Mexico/MEX-INMEGEN-05-01-254/2021|EPI_ISL_2178755|2021-04-27,EPI_ISL_2178755,B.1.621,Mexico,State of Mexico,2021-04-27,background_sequences,Mu,70
hCoV-19/Mexico/CMX-INMEGEN-05-01-91/2021|EPI_ISL_2276105|2021-05-06,EPI_ISL_2276105,B.1.621,Mexico,Mexico City,2021-05-06,background_sequences,Mu,71
hCoV-19/Mexico/CMX-INMEGEN-05-02-62/2021|EPI_ISL_2276108|2021-05-07,EPI_ISL_2276108,B.1.621,Mexico,Mexico City,2021-05-07,background_sequences,Mu,71
hCoV-19/Mexico/CMX-INMEGEN-05-01-374/2021|EPI_ISL_2178753|2021-05-03,EPI_ISL_2178753,B.1.621,Mexico,Mexico City,2021-05-03,background_sequences,Mu,71
